,_c0,id,price,sales,prev_price,prev_sales,PriceElasticty,SalesRevenue
8318,8318,8319,8918.06,32762,8914.46,32767.0,0.37796073324614116,292173481.71999997
8319,8319,8320,8919.65,32760,8918.06,32762.0,0.3424402653945291,292207734.0
8320,8320,8321,8921.41,32757,8919.65,32760.0,0.4641680438247929,292238627.37
8321,8321,8322,8927.1,32750,8921.41,32757.0,0.33519692806810897,292362525.0
8322,8322,8323,8931.7,32745,8927.1,32750.0,0.2963850542855676,292468516.5
8323,8323,8324,8931.86,32744,8931.7,32745.0,1.7048244743407526,292464823.84000003
8324,8324,8325,8932.68,32742,8931.86,32744.0,0.6653643340638193,292473808.56
8325,8325,8326,8933.06,32740,8932.68,32742.0,1.4359703510356103,292468384.4
8326,8326,8327,8934.82,32738,8933.06,32740.0,0.3100951325774546,292508137.15999997
8327,8327,8328,8936.2,32735,8934.82,32738.0,0.5933750321236569,292526507.0
8328,8328,8329,8937.79,32733,8936.2,32735.0,0.34341978202031703,292560680.07000005
8329,8329,8330,8943.6,32726,8937.79,32733.0,0.3291196531186829,292688253.6
8330,8330,8331,8947.97,32721,8943.6,32726.0,0.31278597781662953,292786526.37
8331,8331,8332,8949.44,32718,8947.97,32721.0,0.5581583846113681,292807777.92
8332,8332,8333,8949.78,32717,8949.44,32718.0,0.8045352595072948,292809952.26000005
8333,8333,8334,8951.34,32714,8949.78,32717.0,0.5261302863969987,292834136.76
8334,8334,8335,8952.25,32712,8951.34,32714.0,0.6014206806247631,292846002.0
8335,8335,8336,8953.13,32710,8952.25,32712.0,0.6220238674235342,292856882.29999995
8336,8336,8337,8953.14,32709,8953.13,32710.0,27.371665723427657,292848256.26
8337,8337,8338,8953.97,32708,8953.14,32709.0,0.3298046581974578,292866450.76
8338,8338,8339,8954.67,32706,8953.97,32708.0,0.7822108853928772,292871437.02
8339,8339,8340,8956.34,32703,8954.67,32706.0,0.4919119244426129,292899187.02
8340,8340,8341,8959.18,32699,8956.34,32703.0,0.3858158276591249,292956226.82
8341,8341,8342,8959.48,32698,8959.18,32699.0,0.9133273187884999,292957077.03999996
8342,8342,8343,8959.57,32697,8959.48,32698.0,3.044583768716777,292951060.28999996
8343,8343,8344,8960.12,32695,8959.57,32697.0,0.9964905353985164,292951123.40000004
8344,8344,8345,8962.33,32692,8960.12,32695.0,0.37207881761005146,292996492.36
8345,8345,8346,8962.72,32691,8962.33,32692.0,0.7029605045154745,293000279.52
8346,8346,8347,8962.85,32690,8962.72,32691.0,2.1090072039112213,292995566.5
8347,8347,8348,8964.74,32687,8962.85,32690.0,0.4352676333190698,293030456.38
8348,8348,8349,8965.0,32686,8964.74,32687.0,1.0548779842057203,293029990.0
8349,8349,8350,8965.02,32684,8965.0,32686.0,27.428514608549225,293012713.68
8350,8350,8351,8967.06,32681,8965.02,32684.0,0.4034377095137332,293052487.85999995
8351,8351,8352,8968.14,32679,8967.06,32681.0,0.5081599347205564,293069847.06
8352,8352,8353,8969.13,32677,8968.14,32679.0,0.5544542060547933,293084261.01
8353,8353,8354,8972.03,32673,8969.13,32677.0,0.37867524998002267,293143136.19
8354,8354,8355,8972.53,32672,8972.03,32673.0,0.5492251893794476,293150500.16
8355,8355,8356,8973.13,32670,8972.53,32672.0,0.9154734576047832,293152157.09999996
8356,8356,8357,8974.14,32668,8973.13,32670.0,0.5439277069216045,293167205.52
8357,8357,8358,8977.55,32664,8974.14,32668.0,0.3223183260847103,293242693.2
8358,8358,8359,8980.15,32660,8977.55,32664.0,0.4229261951078761,293291699.0
8359,8359,8360,8981.33,32658,8980.15,32660.0,0.4660765247048357,293312275.14
8360,8360,8361,8981.91,32657,8981.33,32658.0,0.47418056263155084,293322234.87
8361,8361,8362,8982.97,32655,8981.91,32657.0,0.5189857912790342,293338885.34999996
8362,8362,8363,8983.39,32653,8982.97,32655.0,1.310009420562265,293334633.66999996
8363,8363,8364,8983.7,32652,8983.39,32653.0,0.887502562414284,293335772.40000004
8364,8364,8365,8988.25,32646,8983.7,32652.0,0.3629402849287653,293430409.5
8365,8365,8366,8988.32,32645,8988.25,32646.0,3.9332854889373814,293423706.4
8366,8366,8367,8993.14,32639,8988.32,32645.0,0.3428644103605241,293527096.46
8367,8367,8368,8993.64,32638,8993.14,32639.0,0.5510908895935781,293534422.32
8368,8368,8369,8993.75,32637,8993.64,32638.0,2.505120295241087,293529018.75
8369,8369,8370,8996.02,32633,8993.75,32637.0,0.48567542886907694,293567120.66
8370,8370,8371,8996.49,32632,8996.02,32633.0,0.5865614980505035,293573461.68
8371,8371,8372,8997.08,32630,8996.49,32632.0,0.934619725757069,293574720.4
8372,8372,8373,8997.74,32629,8997.08,32630.0,0.41779492158759407,293587258.46
8373,8373,8374,8998.28,32627,8997.74,32629.0,1.021391533741237,293586881.56
8374,8374,8375,8998.9,32626,8998.28,32627.0,0.4448486610189117,293598111.4
8375,8375,8376,8999.18,32624,8998.9,32626.0,1.9702331691251131,293589248.32
8376,8376,8377,9001.78,32621,8999.18,32624.0,0.31834375755284783,293647065.38
8377,8377,8378,9002.75,32619,9001.78,32621.0,0.5690181218281161,293660702.25
8378,8378,8379,9002.84,32618,9002.75,32619.0,3.06669698347238,293654635.12
8379,8379,8380,9003.32,32616,9002.84,32618.0,1.1501006632543598,293652285.12
8380,8380,8381,9008.72,32610,9003.32,32616.0,0.30683129086221944,293774359.2
8381,8381,8382,9012.19,32605,9008.72,32610.0,0.39817111257562726,293842454.95
8382,8382,8383,9012.38,32604,9012.19,32605.0,1.4548016055359039,293839637.52
8383,8383,8384,9015.59,32600,9012.38,32604.0,0.3445303988191518,293908234.0
8384,8384,8385,9023.91,32591,9015.59,32600.0,0.299333991065318,294098250.81
8385,8385,8386,9024.71,32589,9023.91,32591.0,0.6922606627806235,294106274.19
8386,8386,8387,9025.62,32587,9024.71,32589.0,0.6086758154072357,294117878.94
8387,8387,8388,9025.99,32586,9025.62,32587.0,0.7485942819153554,294120910.14
8388,8388,8389,9026.91,32584,9025.99,32586.0,0.6022009326776983,294132835.44
8389,8389,8390,9027.17,32582,9026.91,32584.0,2.1311349240619633,294123252.94
8390,8390,8391,9028.88,32580,9027.17,32582.0,0.32408746101276364,294160910.4
8391,8391,8392,9029.59,32578,9028.88,32580.0,0.7807012120905648,294165983.02
8392,8392,8393,9030.54,32576,9029.59,32578.0,0.5835608913613953,294178871.04
8393,8393,8394,9031.33,32574,9030.54,32576.0,0.7018611383670256,294186543.42
8394,8394,8395,9031.87,32573,9031.33,32574.0,0.5134598733681718,294195101.51000005
8395,8395,8396,9031.94,32572,9031.87,32573.0,3.9612315384527057,294188349.68
8396,8396,8397,9035.06,32567,9031.94,32572.0,0.4444883348076436,294244799.02
8397,8397,8398,9035.7,32566,9035.06,32567.0,0.43350624875171473,294256606.20000005
8398,8398,8399,9036.16,32564,9035.7,32566.0,1.206407252387152,294253514.24
8399,8399,8400,9036.45,32563,9036.16,32564.0,0.9568895362506885,294253921.35
8400,8400,8401,9038.31,32560,9036.45,32563.0,0.447658104044605,294287373.59999996
8401,8401,8402,9040.28,32557,9038.31,32560.0,0.42279048045394857,294324395.96000004
8402,8402,8403,9042.62,32554,9040.28,32557.0,0.35605665906227346,294373451.48
8403,8403,8404,9044.63,32551,9042.62,32554.0,0.4146516476831205,294411751.13
8404,8404,8405,9044.94,32550,9044.63,32551.0,0.8963526153616179,294412797.0
8405,8405,8406,9045.62,32548,9044.94,32550.0,0.8173450706894517,294416839.76000005
8406,8406,8407,9046.19,32546,9045.62,32548.0,0.9752056270585878,294417299.74
8407,8407,8408,9049.42,32542,9046.19,32546.0,0.34429425007082476,294486225.64
8408,8408,8409,9049.44,32541,9049.42,32542.0,13.904445092885194,294477827.04
8409,8409,8410,9051.16,32538,9049.44,32541.0,0.4851152284684827,294506644.08
8410,8410,8411,9051.88,32537,9051.16,32538.0,0.3863712810009063,294521019.56
8411,8411,8412,9055.19,32532,9051.88,32537.0,0.4203548461847272,294583441.08000004
8412,8412,8413,9055.79,32531,9055.19,32532.0,0.4639344430267336,294593904.49
8413,8413,8414,9056.64,32529,9055.79,32531.0,0.6550489141256399,294603442.56
8414,8414,8415,9058.49,32526,9056.64,32529.0,0.4515546304892892,294636445.74
8415,8415,8416,9059.94,32524,9058.49,32526.0,0.3841804447505295,294665488.56
8416,8416,8417,9062.71,32520,9059.94,32524.0,0.40234136425748673,294719329.2
8417,8417,8418,9062.89,32519,9062.71,32520.0,1.5482676206217032,294716119.90999997
8418,8418,8419,9062.94,32518,9062.89,32519.0,5.574005565940728,294708682.92
8419,8419,8420,9070.75,32509,9062.94,32518.0,0.3213541732404205,294881011.75
8420,8420,8421,9072.5,32506,9070.75,32509.0,0.4783928983421408,294910685.0
8421,8421,8422,9073.92,32504,9072.5,32506.0,0.39314471663079065,294938695.68
8422,8422,8423,9074.94,32502,9073.92,32504.0,0.5474263914097894,294953699.88
8423,8423,8424,9077.08,32498,9074.94,32502.0,0.5219847591662096,294986945.84
8424,8424,8425,9077.5,32497,9077.08,32498.0,0.6650540884096159,294991517.5
8425,8425,8426,9084.54,32489,9077.5,32497.0,0.3175865850826218,295147620.06
8426,8426,8427,9085.42,32487,9084.54,32489.0,0.6355479505725375,295158039.54
8427,8427,8428,9086.11,32485,9085.42,32487.0,0.810673851031775,295162283.35
8428,8428,8429,9086.96,32484,9086.11,32485.0,0.3290812903535191,295180808.64
8429,8429,8430,9087.97,32482,9086.96,32484.0,0.553981473324998,295195441.53999996
8430,8430,8431,9091.63,32477,9087.97,32482.0,0.3823260691464469,295268867.51
8431,8431,8432,9092.27,32475,9091.63,32477.0,0.8748720208752646,295271468.25
8432,8432,8433,9094.67,32472,9092.27,32475.0,0.3500342587033035,295322124.24
8433,8433,8434,9095.01,32470,9094.67,32472.0,1.6475950486128088,295314974.7
8434,8434,8435,9098.54,32466,9095.01,32470.0,0.31748060674945894,295393199.64000005
8435,8435,8436,9099.71,32464,9098.54,32466.0,0.4791024127239502,295412985.44
8436,8436,8437,9100.1,32462,9099.71,32464.0,1.4375190058537868,295407446.2
8437,8437,8438,9100.68,32461,9100.1,32462.0,0.4833518964375912,295417173.48
8438,8438,8439,9102.46,32458,9100.68,32461.0,0.47258043774892267,295447646.67999995
8439,8439,8440,9102.69,32457,9102.46,32458.0,1.2193302947928948,295446009.33000004
8440,8440,8441,9107.37,32451,9102.69,32457.0,0.35968186924923456,295543263.87
8441,8441,8442,9112.67,32445,9107.37,32451.0,0.31783870157423144,295660578.15
8442,8442,8443,9113.46,32443,9112.67,32445.0,0.7111037675052093,295667982.78
8443,8443,8444,9114.28,32441,9113.46,32443.0,0.6851905313935878,295676357.48
8444,8444,8445,9114.34,32440,9114.28,32441.0,4.682577847689036,295669189.6
8445,8445,8446,9114.52,32439,9114.34,32440.0,1.5609279496336363,295665914.28000003
8446,8446,8447,9114.59,32438,9114.52,32439.0,4.013993513016013,295659070.42
8447,8447,8448,9116.2,32435,9114.59,32438.0,0.5236449084990064,295683947.0
8448,8448,8449,9116.33,32434,9116.2,32435.0,2.16205322681241,295679047.21999997
8449,8449,8450,9122.9,32427,9116.33,32434.0,0.29960946575909336,295828278.3
8450,8450,8451,9123.43,32425,9122.9,32427.0,1.0617109028497664,295827217.75
8451,8451,8452,9126.25,32421,9123.43,32425.0,0.3991930253521958,295882151.25
8452,8452,8453,9126.76,32420,9126.25,32421.0,0.5519689037223238,295889559.2
8453,8453,8454,9130.23,32415,9126.76,32420.0,0.4057515542113986,295956405.45
8454,8454,8455,9130.68,32414,9130.23,32415.0,0.6259513489323356,295961861.52
8455,8455,8456,9131.7,32412,9130.68,32414.0,0.5523800363323172,295976660.40000004
8456,8456,8457,9132.66,32410,9131.7,32412.0,0.5870036407397891,295989510.6
8457,8457,8458,9134.54,32407,9132.66,32410.0,0.44972441233051147,296023037.78000003
8458,8458,8459,9137.32,32403,9134.54,32407.0,0.4056541589751038,296076579.96
8459,8459,8460,9138.88,32401,9137.32,32403.0,0.3615675828812,296108850.88
8460,8460,8461,9140.88,32398,9138.88,32401.0,0.4231491226716461,296146230.23999995
8461,8461,8462,9142.67,32395,9140.88,32398.0,0.47293413222161856,296176794.65
8462,8462,8463,9143.05,32393,9142.67,32395.0,1.4854700188175292,296170818.65
8463,8463,8464,9147.47,32388,9143.05,32393.0,0.31939354878996234,296268258.35999995
8464,8464,8465,9148.23,32386,9147.47,32388.0,0.7433009995886404,296274576.78
8465,8465,8466,9149.65,32384,9148.23,32386.0,0.3978950435669239,296302265.59999996
8466,8466,8467,9151.35,32381,9149.65,32384.0,0.49866258554662785,296329864.35
8467,8467,8468,9155.61,32376,9151.35,32381.0,0.3318103410213571,296422029.36
8468,8468,8469,9156.14,32374,9155.61,32376.0,1.067196037009702,296420876.35999995
8469,8469,8470,9158.51,32371,9156.14,32374.0,0.3580678240144406,296470127.21
8470,8470,8471,9159.53,32369,9158.51,32371.0,0.5547995905187011,296484826.57
8471,8471,8472,9159.69,32368,9159.53,32369.0,1.7686195684091657,296480845.92
8472,8472,8473,9165.98,32361,9159.69,32368.0,0.31507094725694995,296620278.78
8473,8473,8474,9171.14,32354,9165.98,32361.0,0.3843921499574569,296723063.56
8474,8474,8475,9171.5,32353,9171.14,32354.0,0.7874229647131746,296725539.5
8475,8475,8476,9173.16,32350,9171.5,32353.0,0.5123873699828896,296751726.0
8476,8476,8477,9173.84,32349,9173.16,32350.0,0.41702162866396125,296764550.16
8477,8477,8478,9174.87,32347,9173.84,32349.0,0.5507073560463315,296779519.89000005
8478,8478,8479,9175.71,32345,9174.87,32347.0,0.6753826924958912,296788339.95
8479,8479,8480,9177.89,32342,9175.71,32345.0,0.39045322408549854,296831318.38
8480,8480,8481,9180.03,32338,9177.89,32342.0,0.5305174576199546,296863810.14000005
8481,8481,8482,9180.04,32337,9180.03,32338.0,28.38820255059797,296854953.48
8482,8482,8483,9180.94,32336,9180.04,32337.0,0.31544986143981474,296874875.84000003
8483,8483,8484,9182.24,32333,9180.94,32336.0,0.6552841273375644,296889365.92
8484,8484,8485,9183.16,32331,9182.24,32333.0,0.6174190060728149,296900745.96
8485,8485,8486,9183.17,32330,9183.16,32331.0,28.404030249453463,296891886.1
8486,8486,8487,9184.13,32328,9183.17,32330.0,0.5918093404276057,296904554.64
8487,8487,8488,9188.06,32323,9184.13,32328.0,0.36154564557090973,296985663.38
8488,8488,8489,9191.26,32319,9188.06,32323.0,0.3554059280343241,297052331.94
8489,8489,8490,9194.37,32315,9191.26,32319.0,0.36586181483721425,297116066.55
8490,8490,8491,9196.36,32312,9194.37,32315.0,0.42899590872186344,297152784.32
8491,8491,8492,9196.74,32311,9196.36,32312.0,0.7490041430596543,297155866.14
8492,8492,8493,9197.48,32309,9196.74,32311.0,0.7693300542884987,297161381.32
8493,8493,8494,9197.5,32308,9197.48,32309.0,14.233854867603323,297152830.0
8494,8494,8495,9200.05,32304,9197.5,32308.0,0.44664925959253,297198415.2
8495,8495,8496,9203.56,32300,9200.05,32304.0,0.3246358573582692,297274988.0
8496,8496,8497,9204.18,32298,9203.56,32300.0,0.9192205091726715,297276605.64
8497,8497,8498,9206.52,32295,9204.18,32298.0,0.36541825799173394,297324563.40000004
8498,8498,8499,9207.14,32293,9206.52,32295.0,0.9196585004320313,297326172.02
8499,8499,8500,9209.16,32290,9207.14,32293.0,0.423500620814355,297363776.4
8500,8500,8501,9209.63,32289,9209.16,32290.0,0.6068368183724062,297369743.07
8501,8501,8502,9210.16,32287,9209.63,32289.0,1.0763850580610146,297368435.92
8502,8502,8503,9210.51,32286,9210.16,32287.0,0.815054058418085,297370525.86
8503,8503,8504,9211.79,32284,9210.51,32286.0,0.4457928411024512,297393428.36
8504,8504,8505,9214.65,32280,9211.79,32284.0,0.3991581183826266,297448902.0
8505,8505,8506,9218.79,32275,9214.65,32280.0,0.34486265503284835,297536447.25
8506,8506,8507,9219.62,32273,9218.79,32275.0,0.6883234742278883,297544796.26000005
8507,8507,8508,9221.38,32270,9219.62,32273.0,0.4870167597927167,297573932.59999996
8508,8508,8509,9221.94,32269,9221.38,32270.0,0.5103038472849436,297582781.86
8509,8509,8510,9223.12,32266,9221.94,32269.0,0.7266478707518632,297593189.92
8510,8510,8511,9226.99,32262,9223.12,32266.0,0.2955287803272366,297681151.38
8511,8511,8512,9227.6,32260,9226.99,32262.0,0.9377708759641464,297682376.0
8512,8512,8513,9228.47,32258,9227.6,32260.0,0.6576110097412576,297691985.26
8513,8513,8514,9230.85,32255,9228.47,32258.0,0.36067227411774544,297741066.75
8514,8514,8515,9231.03,32253,9230.85,32255.0,3.179946673275692,297728410.59000003
8515,8515,8516,9234.81,32249,9231.03,32253.0,0.30294520214221954,297813387.69
8516,8516,8517,9236.27,32246,9234.81,32249.0,0.5884839750767991,297832762.42
8517,8517,8518,9239.37,32242,9236.27,32246.0,0.36967397785430106,297895767.54
8518,8518,8519,9240.53,32240,9239.37,32242.0,0.49412078644781704,297914687.20000005
8519,8519,8520,9241.13,32238,9240.53,32240.0,0.9554504378777682,297915548.94
8520,8520,8521,9241.6,32237,9241.13,32238.0,0.609925668037396,297921459.2
8521,8521,8522,9243.29,32234,9241.6,32237.0,0.5089639403944958,297948209.86
8522,8522,8523,9245.34,32231,9243.29,32234.0,0.4197088607356965,297986553.54
8523,8523,8524,9245.6,32230,9245.34,32231.0,1.1032872589618576,297985688.0
8524,8524,8525,9248.1,32226,9245.6,32230.0,0.45907161474494224,298029270.6
8525,8525,8526,9250.23,32223,9248.1,32226.0,0.40425741152698647,298070161.28999996
8526,8526,8527,9250.98,32222,9250.23,32223.0,0.3827803553417643,298085077.56
8527,8527,8528,9252.66,32219,9250.98,32222.0,0.5127514204576056,298111452.54
8528,8528,8529,9255.75,32215,9252.66,32219.0,0.37183950703224034,298173986.25
8529,8529,8530,9255.83,32214,9255.75,32215.0,3.591468903757787,298167307.62
8530,8530,8531,9260.78,32208,9255.83,32214.0,0.3483961342021741,298271202.24
8531,8531,8532,9261.23,32206,9260.78,32208.0,1.2779837371478888,298267173.38
8532,8532,8533,9263.52,32203,9261.23,32206.0,0.37678323589931195,298313134.56
8533,8533,8534,9265.51,32200,9263.52,32203.0,0.43372530868561165,298349422.0
8534,8534,8535,9270.95,32194,9265.51,32200.0,0.31749270118331036,298468964.3
8535,8535,8536,9271.07,32192,9270.95,32194.0,4.799702833990152,298454285.44
8536,8536,8537,9272.7,32190,9271.07,32192.0,0.35340766090717374,298488213.0
8537,8537,8538,9274.34,32187,9272.7,32190.0,0.5270129424349379,298513181.58
8538,8538,8539,9274.56,32186,9274.34,32187.0,1.309760020791835,298510988.15999997
8539,8539,8540,9275.93,32184,9274.56,32186.0,0.42070851793155584,298536531.12
8540,8540,8541,9279.54,32179,9275.93,32184.0,0.3992992395150078,298606317.66
8541,8541,8542,9280.48,32177,9279.54,32179.0,0.6136087428580733,298618004.96
8542,8542,8543,9284.58,32172,9280.48,32177.0,0.3518363466902162,298703507.76
8543,8543,8544,9285.09,32170,9284.58,32172.0,1.131799373567599,298701345.3
8544,8544,8545,9286.95,32168,9285.09,32170.0,0.3103909895219733,298742607.6
8545,8545,8546,9292.81,32161,9286.95,32168.0,0.34501162088220944,298866062.40999997
8546,8546,8547,9295.61,32157,9292.81,32161.0,0.41286864818985913,298918930.77000004
8547,8547,8548,9297.72,32154,9295.61,32157.0,0.4110652021897494,298958888.88
8548,8548,8549,9297.81,32153,9297.72,32154.0,3.2129783693791643,298952484.93
8549,8549,8550,9297.92,32152,9297.81,32153.0,2.628910518749652,298946723.84
8550,8550,8551,9300.59,32148,9297.92,32152.0,0.4333271590915592,298995367.32
8551,8551,8552,9301.9,32146,9300.59,32148.0,0.44173248034986295,299018877.4
8552,8552,8553,9302.6,32144,9301.9,32146.0,0.8268115458960809,299022774.40000004
8553,8553,8554,9305.3,32140,9302.6,32144.0,0.4288354685344783,299072342.0
8554,8554,8555,9311.57,32133,9305.3,32140.0,0.3233766024616013,299208678.81
8555,8555,8556,9314.0,32130,9311.57,32133.0,0.35781913175847335,299258820.0
8556,8556,8557,9316.44,32126,9314.0,32130.0,0.47531288779299075,299299951.44
8557,8557,8558,9317.23,32124,9316.44,32126.0,0.734223316752098,299306696.52
8558,8558,8559,9319.39,32121,9317.23,32124.0,0.40289819354729844,299348126.19
8559,8559,8560,9323.14,32116,9319.39,32121.0,0.3869531059462096,299421964.24
8560,8560,8561,9324.62,32114,9323.14,32116.0,0.39233497860271116,299450846.68
8561,8561,8562,9330.9,32107,9324.62,32114.0,0.3237939214081912,299587206.3
8562,8562,8563,9331.22,32105,9330.9,32107.0,1.8164556469212307,299578818.09999996
8563,8563,8564,9331.66,32104,9331.22,32105.0,0.6605870884702653,299583612.64
8564,8564,8565,9331.83,32103,9331.66,32104.0,1.709863960223506,299579738.49
8565,8565,8566,9334.39,32099,9331.83,32103.0,0.4542844264977073,299624584.60999995
8566,8566,8567,9335.29,32097,9334.39,32099.0,0.6462735649839663,299634803.13000005
8567,8567,8568,9336.01,32095,9335.29,32097.0,0.8079623975303682,299639240.95
8568,8568,8569,9336.26,32094,9336.01,32095.0,1.1635806758167289,299637928.44
8569,8569,8570,9337.95,32092,9336.26,32094.0,0.3443064968174846,299673491.40000004
8570,8570,8571,9338.74,32090,9337.95,32092.0,0.7366981317772507,299680166.59999996
8571,8571,8572,9339.0,32089,9338.74,32090.0,1.119329711251363,299679171.0
8572,8572,8573,9345.62,32081,9339.0,32089.0,0.35187160991828714,299816835.22
8573,8573,8574,9346.21,32079,9345.62,32081.0,0.987564457503118,299817070.59
8574,8574,8575,9346.49,32078,9346.21,32079.0,1.040566779260045,299816706.21999997
8575,8575,8576,9346.84,32077,9346.49,32078.0,0.8325074317770833,299818586.68
8576,8576,8577,9346.98,32076,9346.84,32077.0,2.0813880210565503,299813730.47999996
8577,8577,8578,9347.41,32074,9346.98,32076.0,1.3554271420534971,299808828.34
8578,8578,8579,9349.97,32071,9347.41,32074.0,0.3415853486242787,299862887.87
8579,8579,8580,9356.6,32063,9349.97,32071.0,0.3519510737815987,300000665.8
8580,8580,8581,9356.85,32062,9356.6,32063.0,1.1673107212475633,299999324.7
8581,8581,8582,9357.51,32060,9356.85,32062.0,0.8844106830447322,300001770.6
8582,8582,8583,9360.63,32056,9357.51,32060.0,0.3742843500003621,300064355.28
8583,8583,8584,9361.23,32054,9360.63,32056.0,0.9734238028382806,300064866.41999996
8584,8584,8585,9362.23,32052,9361.23,32054.0,0.5841406420615854,300078195.96
8585,8585,8586,9363.45,32050,9362.23,32052.0,0.4788904568585143,300098572.5
8586,8586,8587,9365.74,32047,9363.45,32050.0,0.3827957122575018,300143869.78
8587,8587,8588,9365.83,32046,9365.74,32047.0,3.247289962323795,300137388.18
8588,8588,8589,9369.61,32041,9365.83,32046.0,0.3866982077851008,300211674.01
8589,8589,8590,9372.02,32037,9369.61,32041.0,0.48544648450367955,300251404.74
8590,8590,8591,9372.72,32036,9372.02,32037.0,0.4179326705483081,300264457.91999996
8591,8591,8592,9373.0,32035,9372.72,32036.0,1.0449189180728164,300264055.0
8592,8592,8593,9373.76,32033,9373.0,32035.0,0.770019025837458,300269654.08
8593,8593,8594,9375.86,32030,9373.76,32033.0,0.4181067297592494,300308795.8
8594,8594,8595,9376.36,32028,9375.86,32030.0,1.1709525742296045,300306058.08000004
8595,8595,8596,9376.6,32027,9376.36,32028.0,1.2198475268660431,300304368.2
8596,8596,8597,9376.62,32026,9376.6,32027.0,14.638830343302153,300295632.12
8597,8597,8598,9377.01,32024,9376.62,32026.0,1.501521647753397,300289368.24
8598,8598,8599,9378.52,32022,9377.01,32024.0,0.38787374058333673,300318967.44
8599,8599,8600,9380.89,32019,9378.52,32022.0,0.3707950938868091,300366716.90999997
8600,8600,8601,9381.98,32017,9380.89,32019.0,0.5376239053605023,300382853.65999997
8601,8601,8602,9384.69,32013,9381.98,32017.0,0.4326078700423164,300432080.97
8602,8602,8603,9385.24,32011,9384.69,32013.0,1.0660735178867489,300430917.64
8603,8603,8604,9385.5,32010,9385.24,32011.0,1.1276792590883185,300429855.0
8604,8604,8605,9387.22,32007,9385.5,32010.0,0.511475331225803,300456750.53999996
8605,8605,8606,9387.68,32006,9387.22,32007.0,0.6376048615111942,300462086.08
8606,8606,8607,9388.22,32004,9387.68,32006.0,1.0863985372674925,300460592.88
8607,8607,8608,9389.11,32002,9388.22,32004.0,0.6592545572438926,300470298.22
8608,8608,8609,9392.02,31998,9389.11,32002.0,0.4033747852233879,300525855.96000004
8609,8609,8610,9399.39,31990,9392.02,31998.0,0.3187743224243046,300686486.09999996
8610,8610,8611,9399.91,31989,9399.39,31990.0,0.5650682255110215,300693720.99
8611,8611,8612,9400.33,31987,9399.91,31989.0,1.3993521380038898,300688355.71
8612,8612,8613,9400.47,31986,9400.33,31987.0,2.0991891668670672,300683433.41999996
8613,8613,8614,9400.99,31985,9400.47,31986.0,0.5652038243285784,300690665.15
8614,8614,8615,9401.92,31983,9400.99,31985.0,0.6321342795051462,300701607.36
8615,8615,8616,9405.21,31978,9401.92,31983.0,0.4468701933631148,300759805.38
8616,8616,8617,9406.02,31976,9405.21,31978.0,0.7262639003253335,300766895.52000004
8617,8617,8618,9406.49,31975,9406.02,31976.0,0.625895091888045,300772517.75
8618,8618,8619,9407.12,31973,9406.49,31975.0,0.9339736353232231,300773847.76000005
8619,8619,8620,9408.03,31971,9407.12,31973.0,0.6466905107904517,300784127.13
8620,8620,8621,9408.98,31970,9408.03,31971.0,0.30977587068377377,300805090.59999996
8621,8621,8622,9409.38,31968,9408.98,31970.0,1.471609997186111,300799059.84
8622,8622,8623,9409.72,31967,9409.38,31968.0,0.8657276001817996,300800519.23999995
8623,8623,8624,9411.83,31964,9409.72,31967.0,0.41858406141503135,300839734.12
8624,8624,8625,9412.47,31962,9411.83,31964.0,0.920219276977341,300841366.14
8625,8625,8626,9414.89,31959,9412.47,31962.0,0.36513356298146377,300890469.51
8626,8626,8627,9414.9,31958,9414.89,31959.0,29.45975249086939,300881374.2
8627,8627,8628,9417.64,31954,9414.9,31958.0,0.43016583934299946,300931268.56
8628,8628,8629,9418.35,31952,9417.64,31954.0,0.830268312216266,300935119.2
8629,8629,8630,9420.05,31949,9418.35,31952.0,0.5202459318968247,300961177.45
8630,8630,8631,9425.45,31943,9420.05,31949.0,0.32773186696986795,301077149.35
8631,8631,8632,9428.4,31939,9425.45,31943.0,0.40018381348252735,301133667.59999996
8632,8632,8633,9429.73,31937,9428.4,31939.0,0.44395532321318587,301157287.01
8633,8633,8634,9431.14,31934,9429.73,31937.0,0.6282900007562433,301174024.76
8634,8634,8635,9431.91,31933,9431.14,31934.0,0.38357003667705764,301189182.03
8635,8635,8636,9434.51,31929,9431.91,31933.0,0.4544997265738228,301234469.79
8636,8636,8637,9437.24,31925,9434.51,31929.0,0.4330334160885798,301283887.0
8637,8637,8638,9437.56,31924,9437.24,31925.0,0.9238006859943563,301284665.44
8638,8638,8639,9443.22,31917,9437.56,31924.0,0.3657647591025567,301399252.73999995
8639,8639,8640,9450.78,31909,9443.22,31917.0,0.3132524487457671,301564939.02000004
8640,8640,8641,9451.59,31907,9450.78,31909.0,0.7313607640489511,301571882.13
8641,8641,8642,9456.5,31901,9451.59,31907.0,0.3621114744437084,301671806.5
8642,8642,8643,9456.79,31900,9456.5,31901.0,1.0222134665461982,301671601.0
8643,8643,8644,9462.68,31893,9456.79,31900.0,0.3524671810301903,301793253.24
8644,8644,8645,9464.5,31890,9462.68,31893.0,0.48913736186214735,301822905.0
8645,8645,8646,9465.68,31888,9464.5,31890.0,0.5030739572807192,301841603.84000003
8646,8646,8647,9468.7,31884,9465.68,31888.0,0.39325486117134306,301900030.8
8647,8647,8648,9469.91,31882,9468.7,31884.0,0.4909118904012855,301919670.62
